"ID"	"VAR00"	"VAR00_1"	"VAR01"	"VAR02"	"VAR03"	"VAR03_1"	"VAR04_1"	"VAR04_2"	"VAR04_3"	"VAR04_4"	"VAR04_5"	"VAR04_6"	"VAR04_7"	"VAR04_8"	"VAR04_9"	"VAR04_10"	"VAR04_11"	"VAR04_12"	"VAR04_13"	"VAR04_14"	"VAR04_15"	"VAR04_16"	"VAR05_1"	"VAR05_2"	"VAR05_3"	"VAR05_4"	"VAR05_5"	"VAR05_6"	"VAR05_7"	"VAR06_1"	"VAR06_2"	"VAR06_3"	"VAR06_4"	"VAR06_5"	"VAR06_6"	"VAR07_1"	"VAR07_2"	"VAR07_3"	"VAR07_4"	"VAR07_5"	"VAR07_6"	"VAR07_7"	"VAR07_8"	"VAR07_9"	"VAR08_1"	"VAR08_2"	"VAR08_3"	"VAR08_4"	"VAR08_5"	"VAR08_6"	"VAR09_1"	"VAR10"	"VAR11"	"VAR12"	"VAR12_1"	"VAR13"	"VAR14"	"VAR14_1"	"VAR15"	"VAR16"	"VAR17"	"VAR18"
209	5	""	5	5	4	""	4	2	4	5	2	5	5	5	4	5	6	2	5	5	5	4	5	5	6	6	2	5	5	1	1	1	1	1	2	1	1	1	1	2	4	2	3	1	1	2	2	2	2	2	4	38	2	1	""	4	5	""	4	0	0	0
210	5	""	3	1	6	""	6	6	5	5	6	4	5	5	6	6	6	6	6	4	5	4	5	5	5	5	5	5	5	1	2	1	1	2	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	4	47	1	1	""	6	3	""	5	100	1	2
211	5	""	4	1	2	""	5	4	4	4	3	2	5	5	6	5	6	6	5	5	5	2	5	5	5	4	4	4	5	4	5	5	5	2	5	1	4	4	1	4	5	1	5	4	2	4	2	1	1	2	5	40	2	1	""	6	6	""	12	3	1	0
212	5	""	5	3	4	""	4	1	5	5	4	4	5	4	6	6	6	4	6	5	5	6	5	5	6	6	5	5	5	4	4	4	5	1	1	2	1	2	1	1	1	1	1	1	4	2	1	1	1	2	5	33	2	1	""	6	6	""	10	3	1	0
213	5	""	2	3	4	""	4	2	5	4	6	2	5	4	6	6	6	6	6	4	5	4	5	5	6	6	5	5	5	4	4	4	5	1	1	1	1	1	1	1	1	2	2	1	4	2	1	1	1	2	5	36	1	1	""	6	6	""	10	4	2	0
214	5	""	5	14	4	""	2	5	5	5	2	5	5	5	5	4	5	6	5	5	4	5	5	5	5	5	5	5	3	3	3	4	4	4	2	2	2	2	4	2	2	4	2	2	1	4	4	2	2	2	5	30	1	12	"Belgium"	2	3	""	10	3	1	0
215	5	""	5	6	4	""	5	4	5	5	4	5	5	5	4	4	6	3	5	5	5	5	5	5	4	4	5	5	5	3	3	5	5	4	4	1	2	2	1	1	1	2	1	1	4	2	2	2	4	2	5	30	2	1	""	2	5	""	3	0	1	0
216	5	""	3	1	6	""	3	5	5	5	6	5	5	5	6	5	3	3	5	5	5	6	5	5	6	5	5	5	5	4	1	1	4	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	70	1	1	""	4	5	""	10	0	1	0
217	5	""	3	2	7	"Ideally arbete"	3	5	5	5	6	5	5	5	6	5	6	3	5	5	5	3	5	5	6	5	5	5	5	4	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	4	1	1	1	1	5	65	2	1	""	4	5	""	15	0	2	0
218	5	""	5	3	4	""	4	5	2	5	2	5	5	5	6	5	6	6	5	4	5	6	5	5	6	6	5	5	5	1	2	1	4	1	1	4	1	1	1	2	1	1	4	1	1	4	2	1	1	1	5	67	1	1	""	7	5	""	2	0	50	0
219	5	""	1	3	4	""	4	5	6	5	2	5	5	5	5	6	5	6	5	4	5	3	5	5	6	6	5	5	5	1	1	1	2	1	1	4	3	4	1	1	1	1	4	1	1	4	4	1	1	1	5	70	2	2	""	2	5	""	2	0	20	0
220	5	""	1	7	1	""	4	2	5	4	6	5	5	5	6	5	6	4	6	5	2	6	5	5	6	6	5	5	4	4	4	5	5	2	2	1	1	1	1	2	2	2	2	2	5	5	4	2	1	1	5	39	1	7	""	2	6	""	5	12	5	1
221	5	""	1	7	1	""	4	2	5	5	6	5	5	5	6	6	6	6	4	5	1	6	5	5	6	6	5	4	5	2	5	5	5	2	1	1	1	1	1	2	1	2	4	2	4	4	1	2	1	1	5	52	1	7	""	2	6	""	5	15	5	1
222	5	""	5	2	1	""	5	2	5	5	5	5	5	5	5	6	6	6	6	5	6	1	5	5	5	6	5	5	5	5	5	5	5	5	5	5	1	1	1	5	1	1	5	1	5	5	5	5	5	5	5	60	1	1	""	8	4	""	5	50	1	10
223	5	""	5	1	2	""	4	4	4	5	4	4	4	2	6	6	6	6	6	2	2	3	4	4	5	5	5	5	5	4	4	4	2	5	4	1	1	1	2	4	2	2	4	4	4	5	4	4	2	2	5	60	2	1	""	8	5	""	20	30	1	0
224	5	""	1	4	4	""	3	4	5	4	4	5	5	5	4	6	6	4	4	5	5	5	5	5	6	5	5	4	5	4	5	4	1	2	5	1	1	1	1	1	1	2	4	4	5	5	5	5	4	5	4	24	1	1	""	4	3	""	4	0	1	0
225	5	""	2	120	1	""	5	2	5	4	5	5	5	2	6	6	6	5	4	5	4	2	5	4	6	5	5	5	5	2	4	5	5	5	2	5	1	1	2	1	1	2	2	2	5	4	4	2	1	1	5	25	1	1	""	2	5	""	8	12	1	1
226	5	""	5	1	2	""	4	2	2	5	2	4	5	5	5	5	6	4	5	4	4	6	5	5	6	6	5	6	5	1	5	1	2	2	4	1	1	1	1	1	1	1	2	2	2	4	2	1	1	1	5	26	1	1	""	7	3	""	12	0	2	0
227	5	""	5	5	1	""	4	2	2	5	2	2	4	2	4	2	6	2	4	5	5	4	5	5	6	1	5	5	5	2	2	2	1	1	4	2	2	1	2	2	2	1	2	2	1	2	2	2	1	1	4	28	1	1	""	8	3	""	10	0	1	0
228	5	""	3	2	1	""	4	2	4	5	6	2	5	5	6	5	6	6	6	2	5	6	4	5	6	5	5	5	5	1	5	2	5	5	2	1	1	1	1	4	4	4	5	4	5	5	4	1	1	1	5	74	2	1	""	6	5	""	12	0	2	0
229	5	""	5	70	1	""	3	1	2	4	2	5	5	5	6	5	6	5	5	5	5	5	5	5	6	5	5	5	5	4	5	5	2	1	2	1	1	1	1	4	2	1	4	1	1	1	1	4	1	1	5	59	2	1	""	3	5	""	15	0	4	0
230	9	""	5	40	5	""	5	4	4	5	4	5	5	4	5	5	3	3	5	5	5	3	5	5	5	5	5	5	5	4	4	4	2	4	2	2	2	2	2	2	2	2	2	2	1	2	2	2	1	2	5	24	2	1	""	6	5	""	4	0	1	0
231	11	"Gotland"	4	8	4	""	5	4	4	5	3	5	5	5	5	5	6	5	5	5	5	5	5	5	5	5	5	5	5	3	3	4	3	4	4	1	1	1	4	2	1	4	1	1	2	5	4	2	2	3	5	21	1	12	"Spain"	8	5	""	2	0	5	0
232	9	""	5	10	7	""	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	4	3	3	3	3	4	2	2	2	2	2	2	2	2	3	2	4	4	4	4	5	4	54	2	1	""	5	5	""	5	0	2	0
234	9	""	5	28	5	""	4	2	5	4	2	5	4	4	5	3	3	2	4	3	4	2	5	5	4	4	4	4	4	2	3	4	4	2	4	2	2	2	2	4	2	3	4	4	2	4	2	4	2	2	4	22	2	1	""	5	3	""	3	1	1	0
239	2	""	4	1	2	""	5	4	6	5	6	5	5	5	5	2	6	6	6	5	4	2	5	5	4	4	5	5	5	4	4	4	4	4	4	2	2	2	1	4	1	4	4	2	2	4	2	2	2	2	5	34	2	1	""	4	6	""	15	10	200	0
240	2	""	2	3	4	""	6	5	5	5	6	5	5	4	6	6	6	6	6	1	1	1	5	5	5	5	5	5	5	1	2	1	4	1	1	1	1	1	1	2	1	2	2	2	1	1	1	1	1	1	5	69	2	1	""	6	3	""	3	0	5	0
241	5	""	3	1	2	""	6	5	6	6	5	5	5	6	6	6	6	6	6	6	5	6	5	5	5	5	5	5	5	2	2	4	4	4	4	1	1	2	2	1	1	2	1	1	4	4	2	1	1	1	5	38	1	1	""	3	6	""	7	0	1	0
242	5	""	4	1	2	""	3	4	3	3	3	5	5	3	3	4	3	3	3	4	3	3	5	5	6	2	5	5	4	1	1	1	2	1	1	1	2	3	1	3	4	2	4	4	4	2	1	1	1	2	5	37	2	1	""	3	6	""	8	2	1	0
243	2	""	5	3	4	""	5	5	5	5	6	5	5	4	2	3	5	5	5	1	1	1	5	5	5	5	5	3	4	1	4	1	4	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	5	69	2	1	""	4	3	""	10	0	5	0
244	2	""	5	365	7	"Bostad"	5	4	5	5	5	5	5	4	5	6	5	5	5	5	5	2	5	5	5	5	5	5	5	3	4	1	4	3	3	3	3	1	1	3	3	4	4	4	2	2	2	2	2	2	5	30	2	1	""	3	5	""	20	10	3	1
245	5	""	5	14	1	""	4	4	4	4	4	5	5	4	4	5	2	6	4	4	4	6	5	5	4	5	5	5	5	2	4	2	4	4	4	1	2	1	1	1	1	1	1	1	2	4	2	2	1	1	5	44	1	1	""	3	5	""	15	15	2	1
246	5	""	3	2	1	""	5	4	4	5	3	5	5	4	2	5	6	2	5	5	4	2	5	5	6	5	5	5	5	4	5	2	5	4	1	1	1	1	1	4	4	2	4	4	4	5	4	4	1	2	5	70	2	1	""	8	5	""	4	0	3	0
247	11	"Lund"	1	365	7	"Study"	2	4	2	4	4	5	5	5	5	4	2	4	4	4	5	5	5	5	5	5	5	5	5	5	5	5	5	3	5	1	1	1	2	2	1	2	3	1	5	5	4	5	5	5	5	21	2	12	"Spain"	8	3	""	2	0	0	0
248	5	""	5	30	1	""	5	4	2	4	3	2	5	5	6	1	4	4	2	5	5	4	5	5	6	5	5	5	5	2	5	5	5	4	1	3	1	1	1	2	4	1	1	1	5	4	4	5	5	5	5	79	2	1	""	4	4	""	13	0	1	0
249	9	""	5	5	4	""	4	4	4	4	3	4	4	4	3	3	3	3	3	4	4	3	4	3	6	4	4	4	4	3	3	2	2	3	4	2	3	2	1	4	4	2	2	4	2	4	2	4	2	4	4	24	2	1	""	4	3	""	2	20	1	0
250	5	""	5	1	2	""	2	2	2	4	2	4	4	4	2	2	6	1	5	6	2	2	5	5	5	5	5	5	5	2	2	2	2	1	1	1	1	1	2	4	1	1	1	5	1	4	4	5	1	5	4	49	1	1	""	8	3	""	2	0	1	0
251	11	"Lund"	1	365	7	"Study"	5	2	4	4	2	4	5	4	5	2	3	3	4	4	5	5	5	4	4	4	5	5	5	4	2	5	3	3	4	4	2	4	2	2	2	2	2	2	4	4	2	4	2	4	5	21	2	8	""	2	5	""	2	0	2	0
252	9	""	4	7	4	""	5	4	5	5	4	5	5	5	5	3	3	4	4	4	5	3	5	5	5	5	5	5	5	4	4	2	2	3	3	1	2	2	2	2	2	2	2	2	3	4	4	4	3	4	5	19	2	1	""	5	5	""	5	0	0	0
253	5	""	5	1	2	""	6	2	2	5	5	5	5	5	5	5	6	2	5	5	5	4	5	5	5	5	5	5	5	5	5	4	5	5	5	1	1	1	2	2	2	2	2	2	5	5	5	2	1	5	2	30	2	1	""	8	3	""	1	0	1	0
254	5	""	3	4	1	""	4	4	4	5	2	4	5	5	3	3	6	2	5	4	4	2	5	5	5	5	5	5	5	4	4	4	4	5	5	1	1	1	2	4	2	1	3	3	1	2	2	2	1	2	5	26	2	1	""	8	3	""	12	0	2	0
255	2	""	1	9	5	""	5	5	5	4	6	5	5	5	4	4	6	6	5	5	5	4	5	5	5	5	5	4	5	4	4	2	4	4	4	2	2	2	2	2	2	2	3	3	2	4	2	2	2	4	5	39	2	7	""	7	4	""	5	0	2	0
256	5	""	5	18	4	""	5	5	5	5	5	5	5	6	6	6	6	6	5	5	5	6	5	5	5	5	6	6	5	1	1	1	1	1	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	39	1	1	""	8	3	""	20	70	2	5
257	5	""	5	1	2	""	6	2	4	4	2	5	5	4	5	2	1	5	4	4	4	2	5	5	5	5	5	5	5	4	4	3	4	5	5	1	1	1	1	2	2	1	3	1	4	4	4	4	2	4	5	18	2	1	""	7	3	""	2	0	0	0
258	5	""	3	7	1	""	5	1	1	5	2	5	5	5	5	6	1	5	5	5	5	2	5	5	6	5	5	5	5	1	1	1	5	5	5	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	5	43	1	1	""	8	3	""	2	2	1	0
259	5	""	5	1	7	"Festival"	6	2	2	4	6	5	5	6	6	6	6	4	4	5	5	6	5	5	2	5	5	5	2	2	2	2	4	5	2	1	4	2	2	5	4	2	4	4	2	4	2	2	2	2	5	67	2	1	""	4	6	""	4	0	3	0
260	5	""	5	1	2	""	5	5	3	5	3	5	5	5	6	6	6	6	2	2	5	3	5	5	6	6	5	3	3	1	4	1	1	1	1	1	1	1	1	1	1	2	4	1	1	2	1	1	1	1	5	57	2	1	""	8	5	""	25	12	3	0
261	5	""	4	5	1	""	4	5	5	5	5	5	5	5	5	3	6	5	5	5	4	2	5	5	6	5	5	5	5	5	5	1	4	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	49	1	1	""	8	5	""	3	52	1	1
262	5	""	5	1	4	""	6	4	4	2	4	5	4	4	4	5	6	2	4	4	2	1	5	5	6	2	3	3	3	1	1	1	5	2	5	1	5	1	1	4	4	1	1	1	1	1	1	1	1	1	5	41	2	1	""	7	4	""	2	0	0	0
263	5	""	5	1	2	""	5	2	1	5	5	5	5	1	4	5	2	1	5	5	5	4	1	1	1	1	1	5	2	1	1	1	5	5	3	1	1	1	2	3	3	3	3	3	1	5	5	1	1	5	5	18	1	1	""	7	5	""	50	0	1	0
264	5	""	5	7	1	""	5	2	1	5	5	5	5	5	5	5	1	1	5	5	5	5	5	5	6	5	5	5	5	4	1	5	1	4	5	1	1	1	1	1	1	1	1	4	1	1	1	1	1	1	4	22	1	1	""	8	3	""	52	0	1	0
265	5	""	5	1	2	""	5	5	5	5	5	5	5	4	4	5	2	5	5	5	5	5	5	3	1	5	5	6	5	5	5	5	4	1	5	1	1	5	1	2	5	1	1	1	4	1	1	1	1	1	5	25	1	1	""	8	3	""	52	0	0	0
266	5	""	1	90	6	""	3	2	2	2	6	5	5	5	4	5	6	2	1	5	5	5	5	5	6	5	5	5	5	5	5	5	2	4	2	2	2	2	1	4	5	1	5	4	1	4	5	2	2	1	5	23	1	1	""	3	3	""	0	100	6	0
267	5	""	2	6	4	""	6	5	5	5	4	4	5	6	6	6	6	6	6	5	5	6	5	6	5	5	5	5	5	1	5	5	5	5	5	1	1	1	1	1	1	1	1	1	4	5	5	5	2	1	5	73	2	1	""	3	5	""	2	0	2	0
268	5	""	5	3	1	""	3	3	2	2	3	4	5	4	6	3	3	3	3	5	4	3	3	3	6	3	3	2	5	1	4	1	3	4	4	3	3	1	1	3	4	5	4	3	2	4	1	1	1	1	2	51	1	1	""	2	4	""	4	0	5	5
269	5	""	5	3	5	""	6	5	4	6	6	5	5	5	6	5	6	6	5	5	5	6	5	5	5	5	5	5	5	4	4	2	2	2	2	1	1	1	1	2	2	1	1	1	4	4	2	2	2	2	5	27	2	1	""	4	6	""	12	6	2	0
270	5	""	5	4	1	""	4	1	4	5	6	5	5	3	6	6	6	5	5	5	5	3	5	5	6	6	5	5	5	5	5	1	1	4	1	1	1	1	1	5	1	1	1	1	1	4	5	5	1	2	4	29	2	1	""	2	6	""	3	0	3	0
271	2	""	5	14	4	""	6	2	4	5	5	5	5	4	5	2	3	6	5	4	4	2	5	5	5	5	5	5	5	2	4	1	4	2	2	1	1	1	1	2	2	2	2	2	2	5	4	2	2	1	5	18	2	1	""	3	3	""	30	0	2	0
274	5	""	2	2	2	""	4	6	4	2	6	5	5	6	6	3	4	6	5	2	5	6	5	6	6	6	5	6	5	1	1	3	1	5	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	2	32	2	1	""	4	5	""	12	3	1	0
275	5	""	5	4	1	""	4	2	2	5	6	5	5	4	5	5	6	6	5	2	2	2	5	5	6	6	5	5	5	1	1	1	4	1	2	1	1	1	1	4	4	1	2	2	1	4	1	1	1	1	4	68	1	1	""	6	3	""	20	0	2	0
276	5	""	5	1	2	""	4	2	4	5	5	5	5	5	4	4	6	5	5	5	5	2	4	5	5	5	5	6	5	4	2	1	1	1	5	1	1	1	4	1	4	1	2	5	1	1	1	1	1	1	4	27	2	1	""	8	3	""	5	0	1	0
277	5	""	5	3	4	""	4	4	5	5	4	2	3	4	4	2	2	6	2	3	5	2	5	5	6	5	5	5	5	4	5	4	4	5	2	2	1	1	1	4	2	1	1	1	2	2	2	2	1	1	4	27	1	1	""	8	3	""	25	0	0	0
278	5	""	3	3	4	""	5	6	4	4	6	5	5	5	6	4	6	6	4	5	4	6	5	5	5	5	5	5	5	2	2	1	1	5	5	1	1	1	2	2	2	2	4	2	2	2	4	2	1	1	4	37	1	1	""	2	4	""	3	5	1	0
279	5	""	3	3	4	""	2	6	4	6	6	5	5	4	6	6	6	6	5	4	4	4	5	5	6	5	5	5	5	2	4	2	1	2	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	2	5	36	2	1	""	2	5	""	4	0	2	0
280	5	""	1	1	6	""	3	3	4	4	6	2	5	3	6	3	6	6	6	5	3	3	4	5	6	6	5	2	5	5	4	4	2	4	5	2	2	1	5	4	2	4	4	3	2	4	4	4	1	5	4	29	1	1	""	8	2	""	4	35	1	0
281	5	""	2	6	4	""	4	2	5	5	6	5	5	5	6	6	6	6	3	5	5	6	5	5	5	5	5	6	5	4	4	2	5	3	5	1	1	1	1	1	1	1	1	1	2	4	2	2	2	2	5	60	2	1	""	8	5	""	6	0	0	0
282	5	""	5	1	2	""	5	5	4	5	6	5	4	4	5	5	6	5	5	4	2	2	4	2	3	3	3	4	4	1	1	1	4	1	1	1	1	1	1	1	4	1	1	1	1	4	2	1	1	4	5	68	1	1	""	8	3	""	10	0	1	0
283	5	""	5	7	1	""	4	5	4	5	6	5	5	5	3	3	3	5	5	5	4	3	5	5	6	5	5	3	5	5	5	5	5	5	5	1	1	1	3	5	5	1	1	1	1	5	5	5	5	5	5	65	2	1	""	8	4	""	52	0	1	0
284	5	""	5	1	6	""	5	5	4	5	4	5	5	5	4	5	6	5	5	4	2	2	5	5	6	6	5	5	5	1	4	5	4	5	1	1	1	1	1	4	1	1	4	1	1	4	4	4	1	1	5	58	1	1	""	8	6	""	20	70	4	2
285	5	""	4	7	1	""	4	2	5	2	5	5	5	5	2	1	3	1	5	5	4	2	5	5	6	5	5	5	5	1	4	1	5	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	5	57	2	1	""	8	5	""	3	1	2	0
286	5	""	1	1	2	""	3	3	6	5	6	5	5	5	6	6	6	6	6	5	5	6	5	5	6	6	5	5	5	1	1	1	4	5	4	1	1	1	1	1	4	1	1	1	2	4	1	1	1	4	5	38	3	1	""	6	5	""	4	5	0	0
287	11	"Smögen"	2	3	3	""	4	5	4	3	3	2	2	5	5	5	3	3	4	2	4	4	4	4	4	2	4	4	4	3	4	2	4	2	4	4	2	2	4	4	2	4	2	4	4	4	2	2	2	2	4	31	1	10	""	8	6	""	20	5	2	3
288	5	""	1	1	7	"Konsert"	6	6	2	2	5	6	6	6	6	6	6	6	6	5	5	6	5	5	5	5	5	6	5	1	1	1	2	1	5	1	1	1	1	4	1	4	1	1	4	5	4	1	1	4	5	29	2	1	""	3	4	""	50	12	10	1
289	5	""	1	1	2	""	3	3	4	1	2	3	3	4	6	6	6	6	1	5	4	3	4	5	6	5	5	5	5	4	5	4	5	5	5	1	1	1	1	2	1	2	1	1	4	4	4	2	2	1	5	27	2	1	""	3	5	""	4	2	1	0
290	5	""	3	7	5	""	4	2	2	2	6	1	6	4	6	3	6	6	5	5	5	6	5	5	6	5	5	6	6	2	4	4	5	4	5	1	1	1	1	1	4	1	1	1	5	5	1	1	1	5	5	57	2	1	""	3	8	"Vll ej svara"	6	0	1	0
291	5	""	2	3	4	""	2	1	4	2	1	2	5	5	4	5	5	6	5	4	5	4	5	4	6	6	5	5	5	2	4	1	4	1	4	1	2	2	1	4	2	2	4	4	1	4	2	5	1	2	5	32	2	1	""	4	5	""	15	0	2	0
292	5	""	1	3	4	""	4	1	2	4	2	5	5	5	4	6	6	6	5	5	5	6	5	5	5	5	5	5	5	1	2	1	4	1	5	1	1	1	2	2	1	2	2	1	1	4	1	1	1	1	5	34	2	1	""	3	5	""	20	0	2	0
293	5	""	1	3	4	""	4	4	4	2	2	5	5	5	5	5	6	6	5	5	5	5	5	5	5	5	5	5	5	4	4	5	4	4	2	1	1	1	1	1	1	1	1	1	2	4	4	4	2	2	5	55	1	8	""	2	5	""	5	10	3	0
294	5	""	1	7	4	""	3	2	5	4	6	5	5	5	6	6	5	6	5	5	4	5	5	5	6	6	5	5	5	5	5	5	4	3	4	2	1	1	1	4	4	2	4	2	4	4	4	2	1	2	5	42	2	7	""	3	6	""	4	2	2	0
295	5	""	1	4	4	""	6	5	5	5	5	5	5	5	6	6	6	6	5	5	5	6	5	5	5	5	5	5	5	1	1	2	2	1	1	1	1	1	1	2	4	4	4	2	4	4	3	1	1	1	5	29	2	10	""	4	5	""	5	0	5	0
296	9	""	5	7	1	""	4	4	4	5	5	4	4	2	2	2	2	4	5	4	2	2	4	4	4	4	4	4	4	2	2	1	2	2	4	2	2	2	2	2	2	2	4	4	2	2	2	2	2	2	5	52	2	1	""	5	4	""	5	1	2	0
297	9	""	4	7	4	""	4	4	5	5	4	4	4	4	4	6	2	4	4	4	4	4	4	4	4	5	4	4	4	3	4	3	3	3	4	2	2	1	2	2	2	3	4	4	4	4	4	3	3	2	4	62	1	1	""	6	3	""	2	3	0	0
298	9	""	5	14	4	""	5	4	5	5	3	5	5	4	4	4	4	4	4	5	4	4	5	5	5	5	5	5	5	4	5	3	3	4	5	1	1	1	1	2	1	2	3	2	4	2	2	2	1	1	5	58	2	1	""	5	3	""	10	3	1	0
299	9	""	5	10	3	""	5	4	4	5	4	5	4	2	4	5	4	4	5	4	2	4	4	5	4	5	5	5	5	4	4	4	4	4	4	1	2	1	2	2	2	2	2	2	4	5	4	4	4	4	4	20	2	1	""	6	3	""	5	2	2	0
301	7	""	5	4	4	""	5	5	5	5	6	5	4	3	5	3	3	5	5	4	3	3	5	2	5	5	4	4	4	2	2	3	4	4	3	3	2	4	4	4	2	4	4	4	4	4	4	4	2	4	5	59	2	1	""	8	6	""	4	0	1	0
303	9	""	3	7	4	""	5	3	3	4	1	3	3	4	3	3	3	3	5	5	5	5	4	4	4	2	4	4	4	2	2	2	4	4	4	2	2	2	2	4	2	3	4	3	2	2	2	2	2	2	4	26	2	1	""	3	3	""	2	0	0	0
305	11	"Gotland"	5	18	1	""	4	2	2	2	2	5	2	5	2	1	1	1	1	5	5	5	5	2	4	6	5	5	5	5	5	4	5	2	4	3	3	4	4	4	4	5	5	5	5	5	4	3	1	1	5	26	1	1	""	2	5	""	2	1	1	0
306	4	""	1	2	3	""	4	6	6	6	6	5	5	5	6	4	3	6	4	5	5	5	5	5	2	2	5	5	5	4	2	4	2	2	4	2	2	4	2	2	2	2	4	2	3	4	2	2	2	2	5	42	2	9	""	8	6	""	2	0	1	0
307	9	""	5	14	5	""	5	2	4	4	2	4	4	4	4	3	4	3	3	3	3	3	4	4	4	4	4	4	4	4	5	4	5	3	4	4	3	4	2	2	5	4	4	3	4	5	5	4	4	4	5	22	2	1	""	6	3	""	5	0	3	0
308	9	""	5	30	4	""	5	2	4	5	5	3	3	4	4	4	2	3	4	2	4	3	5	5	5	5	5	5	5	4	4	3	4	3	5	2	2	2	3	2	2	3	4	3	4	4	3	4	3	3	5	22	2	1	""	5	3	""	2	0	0	0
309	7	""	5	31	5	""	4	4	4	2	2	4	5	5	5	4	3	3	3	4	4	4	5	4	4	4	4	4	5	4	4	3	4	3	5	3	3	2	3	3	3	2	4	3	4	4	4	2	2	4	5	19	2	12	"Australia"	1	3	""	4	0	2	0
310	9	""	2	5	7	"Visitor of Almedalsveckan"	5	5	5	5	5	5	5	5	4	6	6	6	6	5	5	6	5	5	3	4	5	5	5	4	4	4	4	3	3	2	3	2	1	4	2	2	4	2	2	4	4	4	2	2	5	22	2	1	""	5	5	""	2	0	4	0
311	9	""	2	90	6	""	5	4	4	4	4	4	4	5	5	2	4	4	4	4	5	5	5	5	5	4	5	5	5	2	2	2	4	2	4	2	2	2	2	2	2	4	2	2	2	3	2	2	2	2	4	38	2	12	"Czech republic"	3	3	""	3	2	3	2
312	9	""	4	1	2	""	5	4	4	4	3	4	4	4	3	3	3	3	3	2	4	6	4	4	2	4	4	4	5	2	2	2	4	4	4	2	5	2	2	2	2	4	4	2	5	5	5	2	2	4	4	23	1	1	""	4	4	""	3	1	1	0
313	4	""	5	365	7	"Bostad"	4	4	4	4	2	5	5	5	5	5	2	2	5	5	5	6	5	5	5	5	5	5	5	5	5	5	5	5	5	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5	62	2	1	""	6	3	""	10	0	2	0
314	4	""	2	1	2	""	4	5	4	4	3	6	6	5	5	3	3	3	3	5	6	6	5	5	3	3	5	5	5	3	3	3	3	3	3	3	4	4	2	4	3	4	4	4	3	4	2	2	3	4	5	30	2	2	""	4	5	""	5	0	2	2
315	4	""	1	7	1	""	5	5	5	5	4	5	5	5	4	4	4	6	6	5	5	3	5	5	5	5	5	5	5	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	5	41	2	1	""	4	4	""	3	0	0	0
316	4	""	2	7	1	""	5	5	5	5	6	5	5	5	6	6	6	6	6	5	5	5	5	5	5	5	5	5	5	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	63	1	1	""	4	3	""	3	0	0	0
317	4	""	1	7	1	""	5	5	5	5	6	5	5	5	6	6	6	6	6	5	5	5	5	5	5	5	5	5	5	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	61	2	1	""	4	5	""	3	0	0	0
318	4	""	5	5	4	""	5	3	5	6	6	5	5	5	6	5	6	6	6	5	5	5	5	5	3	3	5	5	5	1	4	4	4	1	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	44	2	1	""	2	6	""	3	10	1	2
319	4	""	5	5	4	""	5	5	5	5	6	5	5	5	6	5	6	6	6	5	5	5	5	5	5	3	5	5	5	1	4	4	4	1	5	1	1	1	1	1	1	1	1	1	1	4	1	1	1	1	5	49	1	1	""	2	6	""	3	2	1	2
320	4	""	1	1	2	""	5	6	5	6	6	5	5	5	5	6	6	5	5	6	6	6	5	5	5	5	5	5	5	1	2	4	2	1	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	51	2	1	""	6	5	""	8	0	1	0
321	9	""	1	1	2	""	5	4	5	5	3	4	5	4	3	2	3	3	3	2	5	5	5	5	4	4	3	4	4	1	1	1	4	2	4	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	5	47	1	3	""	8	6	""	3	1	1	0
322	9	""	2	1	1	""	4	3	3	4	3	5	5	5	3	3	3	3	3	5	5	5	5	5	3	3	5	5	5	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	3	2	2	2	2	5	52	2	12	"Estonia"	3	6	""	1	0	3	0
323	4	""	1	1	7	"Citadellet"	5	6	5	6	6	5	5	5	6	5	6	6	6	5	6	6	5	5	5	5	5	5	5	1	4	1	1	1	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	61	1	1	""	6	8	""	3	0	1	0
