"ID"	"VAR00"	"VAR00_1"	"VAR01"	"VAR02"	"VAR03"	"VAR03_1"	"VAR04_1"	"VAR04_2"	"VAR04_3"	"VAR04_4"	"VAR04_5"	"VAR04_6"	"VAR04_7"	"VAR04_8"	"VAR04_9"	"VAR04_10"	"VAR04_11"	"VAR04_12"	"VAR04_13"	"VAR04_14"	"VAR04_15"	"VAR04_16"	"VAR05_1"	"VAR05_2"	"VAR05_3"	"VAR05_4"	"VAR05_5"	"VAR05_6"	"VAR05_7"	"VAR06_1"	"VAR06_2"	"VAR06_3"	"VAR06_4"	"VAR06_5"	"VAR06_6"	"VAR07_1"	"VAR07_2"	"VAR07_3"	"VAR07_4"	"VAR07_5"	"VAR07_6"	"VAR07_7"	"VAR07_8"	"VAR07_9"	"VAR08_1"	"VAR08_2"	"VAR08_3"	"VAR08_4"	"VAR08_5"	"VAR08_6"	"VAR09_1"	"demo_age"	"demo_gender"	"VAR12"	"VAR12_1"	"VAR13"	"VAR14"	"VAR14_1"	"VAR15"	"VAR16"	"VAR17"	"VAR18"	"demo_nationality"	"gen_insec_mean"	"dest_info_mean"	"gen_trav_sum"	"gen_trav_int"	"gen_trav_bin"	"dest_sec"	"dest_trav_int"
174	5	1	1	0	2	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	5	5	5	5	5	5	2	2	2	2	2	2	1	1	1	1	4	1	1	2	2	2	2	2	2	1	2	5	49	"female"	1	1	5	5	1	2	2	2	0	"swe"	1.83333333333333	2	2	2	2	3	1
175	5	1	1	1	3	1	NA	5	5	NA	NA	5	5	5	NA	NA	NA	NA	NA	4	4	NA	5	5	5	6	5	5	5	4	4	4	4	5	5	4	3	1	1	1	1	1	1	1	2	2	2	2	2	2	5	53	"male"	1	1	5	3	1	15	0	10	0	"swe"	2	4.2	10	3	2	4	1
176	5	1	5	15	1	1	4	2	2	5	2	4	4	4	3	4	1	5	5	3	2	2	4	3	6	6	5	4	5	2	2	4	1	2	4	1	1	1	4	2	1	4	4	2	1	5	5	5	4	4	5	70	"male"	1	1	7	4	1	25	0	0	0	"swe"	4	2.2	0	1	1	2	5
177	5	1	5	10	1	1	5	2	2	5	2	5	5	5	5	5	NA	5	5	4	2	2	5	5	6	6	5	4	5	5	3	4	1	1	4	1	1	1	4	2	2	5	4	1	1	5	5	5	4	4	5	68	"female"	1	1	7	2	1	25	0	0	0	"swe"	4	2.8	0	1	1	2	5
178	5	1	1	3	7	16	4	2	4	4	NA	4	5	4	NA	NA	NA	NA	2	5	4	NA	5	5	5	5	4	5	5	1	1	1	4	2	4	1	1	1	1	1	1	4	1	1	1	4	1	2	1	1	5	47	"female"	7	1	5	3	1	10	0	12	0	"int"	1.66666666666667	1.8	12	3	2	4	1
179	5	1	1	3	1	1	2	NA	4	2	5	2	5	4	1	NA	NA	NA	2	5	4	3	5	4	5	5	5	5	5	1	2	1	1	2	4	1	1	1	1	1	1	1	4	1	2	4	1	1	1	4	5	48	"male"	7	1	5	5	1	10	0	12	0	"int"	2.16666666666667	1.4	12	3	2	4	1
180	5	1	5	1	1	1	4	4	5	5	5	5	5	5	3	5	3	5	5	5	5	4	5	5	5	4	4	5	5	5	5	5	5	5	2	1	1	1	2	4	5	4	2	2	2	4	4	4	2	4	4	77	"female"	1	1	6	3	1	5	0	2	0	"swe"	3.33333333333333	5	2	2	2	5	5
181	5	1	5	1	2	1	4	4	4	5	NA	5	5	4	NA	5	NA	4	5	4	5	2	5	5	5	6	4	5	4	5	5	5	5	5	4	1	1	1	2	4	4	4	2	2	2	4	4	4	2	2	2	78	"male"	1	1	6	3	1	5	0	2	0	"swe"	3	5	2	2	2	5	5
182	5	1	5	1	1	1	NA	4	2	4	2	4	2	2	2	1	NA	2	4	2	2	1	5	5	5	5	5	5	5	4	5	3	4	5	4	1	1	1	1	1	1	1	1	1	1	2	4	2	1	2	5	23	"male"	1	1	7	3	1	8	1	1	0	"swe"	2	4.2	1	1	1	2	5
183	5	1	5	1	1	1	2	2	4	4	4	2	4	5	1	1	3	2	4	2	2	2	5	5	4	5	5	5	5	5	5	4	5	5	2	1	1	1	1	1	1	1	4	1	4	4	4	5	4	1	5	20	"female"	1	1	7	3	1	5	3	1	0	"swe"	3.66666666666667	4.8	1	1	1	2	5
184	5	1	5	12	4	1	4	4	5	5	NA	5	5	4	5	5	NA	3	2	5	5	NA	5	5	3	5	5	6	5	4	4	5	2	5	5	1	1	1	2	4	4	4	1	4	4	5	4	2	1	1	5	64	"female"	10	1	8	3	1	0	0	2	0	"int"	2.83333333333333	4	2	2	2	5	5
185	5	1	5	12	4	1	5	4	5	5	3	5	5	4	5	5	NA	3	1	5	5	NA	5	5	4	5	5	5	5	4	4	5	1	4	4	1	1	1	1	2	3	4	1	2	5	1	1	1	1	1	5	70	"male"	10	1	8	4	1	0	0	2	0	"int"	1.66666666666667	3.6	2	2	2	5	5
186	5	1	2	3	6	1	4	1	4	4	2	4	4	4	3	3	3	3	4	4	5	4	5	5	5	5	5	5	5	4	4	2	4	4	5	1	1	1	1	1	1	1	1	1	1	4	2	4	2	2	5	25	"female"	1	1	4	5	1	15	2	3	0	"swe"	2.5	3.6	3	2	2	5	2
187	5	1	2	3	6	1	2	1	5	4	4	5	4	5	NA	NA	NA	NA	4	5	5	5	5	5	5	5	5	5	5	4	3	2	1	1	4	1	1	1	2	4	1	2	4	4	1	4	1	4	1	2	5	23	"female"	1	1	8	3	1	24	4	2	0	"swe"	2.16666666666667	2.2	2	2	2	5	2
188	5	1	5	1	2	1	5	5	5	5	NA	5	5	4	3	5	NA	NA	4	4	4	3	5	4	3	6	5	5	5	4	4	3	4	2	2	1	1	1	1	2	1	2	2	2	4	4	4	4	1	2	5	67	"male"	1	1	8	3	1	35	0	1	0	"swe"	3.16666666666667	3.4	1	1	1	4	5
189	5	1	5	1	2	1	5	5	5	5	NA	5	5	4	3	5	3	NA	5	5	4	3	5	5	6	6	5	5	5	4	4	4	5	4	2	1	1	1	2	2	1	2	2	2	4	4	4	4	1	2	5	65	"female"	1	1	8	5	1	35	0	2	0	"swe"	3.16666666666667	4.2	2	2	2	4	5
190	5	1	5	1	2	1	4	4	2	5	NA	5	5	5	NA	4	NA	1	5	5	NA	2	5	5	5	5	5	5	5	1	5	5	5	5	5	4	1	1	1	4	1	2	1	1	1	5	1	1	1	1	5	72	"female"	1	1	8	6	1	24	0	1	0	"swe"	1.66666666666667	4.2	1	1	1	NA	5
191	5	1	5	2	1	1	4	2	2	4	3	4	5	4	4	5	5	4	5	5	2	2	5	5	6	6	5	4	4	5	5	5	5	5	4	4	1	1	2	4	4	5	4	5	2	4	4	4	2	4	5	79	"female"	1	1	8	5	1	4	0	2	0	"swe"	3.33333333333333	5	2	2	2	2	5
192	5	1	5	1	2	1	5	5	5	5	NA	4	5	5	2	5	1	5	5	4	1	1	4	5	5	5	5	5	5	5	2	1	5	5	5	1	1	4	1	5	1	1	1	1	5	5	5	5	1	1	5	71	"female"	1	1	7	3	1	24	0	2	0	"swe"	3.66666666666667	3.6	2	2	2	1	5
193	5	1	5	1	1	1	4	5	5	5	NA	5	5	5	3	3	NA	NA	5	5	4	3	5	5	5	5	5	5	5	4	5	5	3	5	2	1	1	1	1	2	2	2	1	4	4	4	2	2	1	2	5	60	"female"	1	1	6	5	1	10	5	1	0	"swe"	2.5	4.4	1	1	1	4	5
194	5	1	5	2	6	1	4	4	1	2	4	4	5	5	4	2	NA	5	5	4	2	2	5	5	1	2	5	5	5	1	4	1	4	1	1	1	2	2	1	2	1	5	5	4	1	1	1	1	1	1	5	57	"female"	1	1	8	6	1	10	0	4	0	"swe"	1	2.2	4	3	2	2	5
195	5	1	5	1	2	1	4	5	5	5	NA	5	5	4	4	5	5	5	5	5	5	2	5	5	5	5	5	5	5	1	1	1	1	1	1	1	1	1	1	2	4	4	4	4	1	2	2	1	4	1	4	73	"female"	1	1	8	6	1	50	0	1	0	"swe"	1.83333333333333	1	1	1	1	5	5
196	5	1	2	1	4	1	NA	4	4	2	NA	5	5	5	NA	NA	NA	NA	NA	5	5	5	5	5	5	5	5	4	5	4	4	5	5	2	2	1	2	4	2	2	4	2	1	1	2	4	1	1	1	4	5	28	"female"	1	1	6	6	1	12	0	1	0	"swe"	2.16666666666667	4	1	1	1	5	2
197	5	1	5	7	4	1	3	4	2	4	3	5	5	5	NA	5	3	4	5	5	1	3	5	5	5	5	5	5	5	5	5	4	5	5	1	1	1	1	4	4	4	4	4	4	4	4	4	4	4	4	5	45	"female"	1	1	3	6	1	4	0	1	0	"swe"	4	4.8	1	1	1	1	5
198	5	1	5	1	2	1	4	5	2	5	2	4	4	5	5	4	3	1	5	5	2	4	4	6	6	5	5	4	4	4	1	4	2	2	1	2	4	2	4	2	5	5	5	5	1	1	1	1	1	1	5	62	"female"	1	1	8	4	1	12	0	1	0	"swe"	1	2.6	1	1	1	2	5
199	5	1	3	1	1	1	4	2	1	5	2	4	2	5	5	4	3	1	5	5	2	2	4	6	6	5	5	4	4	2	1	4	2	4	2	2	4	2	2	2	4	5	5	4	2	1	1	1	1	1	5	68	"male"	1	1	7	3	1	12	0	1	0	"swe"	1.16666666666667	2.6	1	1	1	2	3
200	5	1	5	7	4	1	5	1	4	2	2	5	5	5	NA	NA	NA	3	5	5	5	5	5	5	5	5	5	5	5	1	1	1	2	1	1	1	1	1	1	1	4	4	2	1	5	5	4	5	2	4	4	20	"female"	1	1	8	3	1	100	0	2	0	"swe"	4.16666666666667	1.2	2	2	2	5	5
201	5	1	5	5	1	1	5	1	5	4	3	5	5	5	3	NA	NA	NA	5	5	5	5	5	3	6	5	5	5	5	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	4	5	4	2	2	1	4	25	"male"	1	1	8	3	1	0	105	1	0	"swe"	3	1.2	1	1	1	5	5
202	5	1	5	2	4	1	NA	2	4	5	NA	2	5	5	NA	NA	NA	2	4	NA	2	2	5	5	5	5	4	4	4	1	4	4	5	5	5	4	4	5	4	4	2	2	2	2	1	2	2	2	1	1	4	61	"female"	1	1	5	4	1	50	0	2	0	"swe"	1.5	3.8	2	2	2	2	5
203	5	1	5	2	4	1	5	1	4	4	2	2	5	5	3	2	NA	2	4	2	2	2	5	5	5	5	4	4	4	1	4	4	5	5	5	4	4	4	4	4	1	2	2	2	1	2	2	2	1	1	2	62	"male"	1	1	5	3	1	60	40	2	1	"swe"	1.5	3.8	3	2	2	2	5
204	5	1	2	1	2	1	4	2	5	2	4	4	5	4	NA	NA	NA	NA	5	5	5	NA	5	5	6	6	5	5	5	1	4	1	4	4	5	1	1	1	1	2	2	4	1	3	4	5	1	1	1	2	5	64	"male"	7	1	5	5	1	12	0	15	0	"int"	2.33333333333333	2.8	15	3	2	5	2
205	5	1	4	5	6	1	2	5	2	5	5	NA	NA	4	NA	5	5	NA	NA	2	NA	NA	5	4	2	2	2	1	6	1	1	4	5	4	1	2	4	2	1	1	1	1	2	1	1	1	1	1	1	1	2	35	"male"	1	1	4	3	1	3	4	1	0	"swe"	1	3	1	1	1	NA	4
206	5	1	4	1	7	16	5	4	4	5	NA	5	5	5	NA	NA	NA	3	3	4	5	NA	5	5	5	5	5	5	6	1	1	4	5	4	4	1	1	1	1	4	1	1	2	1	5	2	1	1	1	1	5	67	"female"	1	1	6	2	1	10	0	3	0	"swe"	1.83333333333333	3	3	2	2	5	4
207	5	1	4	1	2	1	5	3	5	5	NA	4	5	5	NA	NA	NA	NA	NA	5	5	3	5	5	5	3	5	5	5	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	4	62	"male"	1	1	6	2	1	50	0	3	0	"swe"	1.33333333333333	1.4	3	2	2	5	4
208	5	1	5	1	2	1	4	2	2	5	2	5	5	5	4	4	NA	2	5	5	5	4	5	5	6	6	2	2	5	1	1	1	1	1	2	1	1	1	1	4	4	4	3	1	1	1	4	2	4	2	4	70	"female"	1	1	7	3	1	6	0	1	0	"swe"	2.33333333333333	1	1	1	1	5	5
209	5	1	5	5	4	1	4	2	4	5	2	5	5	5	4	5	NA	2	5	5	5	4	5	5	6	6	2	5	5	1	1	1	1	1	2	1	1	1	1	2	4	2	3	1	1	2	2	2	2	2	4	38	"female"	1	1	4	5	1	4	0	0	0	"swe"	1.83333333333333	1	0	1	1	5	5
210	5	1	3	1	6	1	NA	NA	5	5	NA	4	5	5	NA	NA	NA	NA	NA	4	5	4	5	5	5	5	5	5	5	1	2	1	1	2	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	4	47	"male"	1	1	6	3	1	5	100	1	2	"swe"	1.33333333333333	1.4	3	2	2	5	3
211	5	1	4	1	2	1	5	4	4	4	3	2	5	5	NA	5	NA	NA	5	5	5	2	5	5	5	4	4	4	5	4	5	5	5	2	5	1	4	4	1	4	5	1	5	4	2	4	2	1	1	2	5	40	"female"	1	1	6	6	1	12	3	1	0	"swe"	2	4.2	1	1	1	5	4
212	5	1	5	3	4	1	4	1	5	5	4	4	5	4	NA	NA	NA	4	NA	5	5	NA	5	5	6	6	5	5	5	4	4	4	5	1	1	2	1	2	1	1	1	1	1	1	4	2	1	1	1	2	5	33	"female"	1	1	6	6	1	10	3	1	0	"swe"	1.83333333333333	3.6	1	1	1	5	5
213	5	1	2	3	4	1	4	2	5	4	NA	2	5	4	NA	NA	NA	NA	NA	4	5	4	5	5	6	6	5	5	5	4	4	4	5	1	1	1	1	1	1	1	1	2	2	1	4	2	1	1	1	2	5	36	"male"	1	1	6	6	1	10	4	2	0	"swe"	1.83333333333333	3.6	2	2	2	5	2
214	5	1	5	14	4	1	2	5	5	5	2	5	5	5	5	4	5	NA	5	5	4	5	5	5	5	5	5	5	3	3	3	4	4	4	2	2	2	2	4	2	2	4	2	2	1	4	4	2	2	2	5	30	"male"	12	4	2	3	1	10	3	1	0	"int"	2.5	3.6	1	1	1	4	5
215	5	1	5	6	4	1	5	4	5	5	4	5	5	5	4	4	NA	3	5	5	5	5	5	5	4	4	5	5	5	3	3	5	5	4	4	1	2	2	1	1	1	2	1	1	4	2	2	2	4	2	5	30	"female"	1	1	2	5	1	3	0	1	0	"swe"	2.66666666666667	4	1	1	1	5	5
216	5	1	3	1	6	1	3	5	5	5	NA	5	5	5	NA	5	3	3	5	5	5	NA	5	5	6	5	5	5	5	4	1	1	4	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	70	"male"	1	1	4	5	1	10	0	1	0	"swe"	1.33333333333333	2.2	1	1	1	5	3
217	5	1	3	2	7	15	3	5	5	5	NA	5	5	5	NA	5	NA	3	5	5	5	3	5	5	6	5	5	5	5	4	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	4	1	1	1	1	5	65	"female"	1	1	4	5	1	15	0	2	0	"swe"	1.66666666666667	1.8	2	2	2	5	3
218	5	1	5	3	4	1	4	5	2	5	2	5	5	5	NA	5	NA	NA	5	4	5	NA	5	5	6	6	5	5	5	1	2	1	4	1	1	4	1	1	1	2	1	1	4	1	1	4	2	1	1	1	5	67	"male"	1	1	7	5	1	2	0	50	0	"swe"	1.66666666666667	1.8	50	3	2	5	5
219	5	1	1	3	4	1	4	5	NA	5	2	5	5	5	5	NA	5	NA	5	4	5	3	5	5	6	6	5	5	5	1	1	1	2	1	1	4	3	4	1	1	1	1	4	1	1	4	4	1	1	1	5	70	"female"	2	1	2	5	1	2	0	20	0	"int"	2	1.2	20	3	2	5	1
220	5	1	1	7	1	1	4	2	5	4	NA	5	5	5	NA	5	NA	4	NA	5	2	NA	5	5	6	6	5	5	4	4	4	5	5	2	2	1	1	1	1	2	2	2	2	2	5	5	4	2	1	1	5	39	"male"	7	1	2	6	1	5	12	5	1	"int"	3	4	6	3	2	2	1
221	5	1	1	7	1	1	4	2	5	5	NA	5	5	5	NA	NA	NA	NA	4	5	1	NA	5	5	6	6	5	4	5	2	5	5	5	2	1	1	1	1	1	2	1	2	4	2	4	4	1	2	1	1	5	52	"male"	7	1	2	6	1	5	15	5	1	"int"	2.16666666666667	3.8	6	3	2	1	1
222	5	1	5	2	1	1	5	2	5	5	5	5	5	5	5	NA	NA	NA	NA	5	NA	1	5	5	5	6	5	5	5	5	5	5	5	5	5	5	1	1	1	5	1	1	5	1	5	5	5	5	5	5	5	60	"male"	1	1	8	4	1	5	50	1	10	"swe"	5	5	11	3	2	NA	5
223	5	1	5	1	2	1	4	4	4	5	4	4	4	2	NA	NA	NA	NA	NA	2	2	3	4	4	5	5	5	5	5	4	4	4	2	5	4	1	1	1	2	4	2	2	4	4	4	5	4	4	2	2	5	60	"female"	1	1	8	5	1	20	30	1	0	"swe"	3.5	3.8	1	1	1	2	5
224	5	1	1	4	4	1	3	4	5	4	4	5	5	5	4	NA	NA	4	4	5	5	5	5	5	6	5	5	4	5	4	5	4	1	2	5	1	1	1	1	1	1	2	4	4	5	5	5	5	4	5	4	24	"male"	1	1	4	3	1	4	0	1	0	"swe"	4.83333333333333	3.2	1	1	1	5	1
225	5	1	2	120	1	1	5	2	5	4	5	5	5	2	NA	NA	NA	5	4	5	4	2	5	4	6	5	5	5	5	2	4	5	5	5	2	5	1	1	2	1	1	2	2	2	5	4	4	2	1	1	5	25	"male"	1	1	2	5	1	8	12	1	1	"swe"	2.83333333333333	4.2	2	2	2	4	2
226	5	1	5	1	2	1	4	2	2	5	2	4	5	5	5	5	NA	4	5	4	4	NA	5	5	6	6	5	6	5	1	5	1	2	2	4	1	1	1	1	1	1	1	2	2	2	4	2	1	1	1	5	26	"male"	1	1	7	3	1	12	0	2	0	"swe"	1.83333333333333	2.2	2	2	2	4	5
227	5	1	5	5	1	1	4	2	2	5	2	2	4	2	4	2	NA	2	4	5	5	4	5	5	6	1	5	5	5	2	2	2	1	1	4	2	2	1	2	2	2	1	2	2	1	2	2	2	1	1	4	28	"male"	1	1	8	3	1	10	0	1	0	"swe"	1.5	1.6	1	1	1	5	5
228	5	1	3	2	1	1	4	2	4	5	NA	2	5	5	NA	5	NA	NA	NA	2	5	NA	4	5	6	5	5	5	5	1	5	2	5	5	2	1	1	1	1	4	4	4	5	4	5	5	4	1	1	1	5	74	"female"	1	1	6	5	1	12	0	2	0	"swe"	2.83333333333333	3.6	2	2	2	5	3
229	5	1	5	70	1	1	3	1	2	4	2	5	5	5	NA	5	NA	5	5	5	5	5	5	5	6	5	5	5	5	4	5	5	2	1	2	1	1	1	1	4	2	1	4	1	1	1	1	4	1	1	5	59	"female"	1	1	3	5	1	15	0	4	0	"swe"	1.5	3.4	4	3	2	5	5
230	9	1	5	40	5	1	5	4	4	5	4	5	5	4	5	5	3	3	5	5	5	3	5	5	5	5	5	5	5	4	4	4	2	4	2	2	2	2	2	2	2	2	2	2	1	2	2	2	1	2	5	24	"female"	1	1	6	5	1	4	0	1	0	"swe"	1.66666666666667	3.6	1	1	1	5	5
231	11	10	4	8	4	1	5	4	4	5	3	5	5	5	5	5	NA	5	5	5	5	5	5	5	5	5	5	5	5	3	3	4	3	4	4	1	1	1	4	2	1	4	1	1	2	5	4	2	2	3	5	21	"male"	12	24	8	5	1	2	0	5	0	"int"	3	3.4	5	3	2	5	4
232	9	1	5	10	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	4	3	3	3	3	4	2	2	2	2	2	2	2	2	3	2	4	4	4	4	5	4	54	"female"	1	1	5	5	1	5	0	2	0	"swe"	3.83333333333333	3.2	2	2	2	1	5
234	9	1	5	28	5	1	4	2	5	4	2	5	4	4	5	3	3	2	4	3	4	2	5	5	4	4	4	4	4	2	3	4	4	2	4	2	2	2	2	4	2	3	4	4	2	4	2	4	2	2	4	22	"female"	1	1	5	3	1	3	1	1	0	"swe"	2.66666666666667	3	1	1	1	4	5
239	2	1	4	1	2	1	5	4	NA	5	NA	5	5	5	5	2	NA	NA	NA	5	4	2	5	5	4	4	5	5	5	4	4	4	4	4	4	2	2	2	1	4	1	4	4	2	2	4	2	2	2	2	5	34	"female"	1	1	4	6	1	15	10	200	0	"swe"	2.33333333333333	4	200	3	2	4	4
240	2	1	2	3	4	1	NA	5	5	5	NA	5	5	4	NA	NA	NA	NA	NA	1	1	1	5	5	5	5	5	5	5	1	2	1	4	1	1	1	1	1	1	2	1	2	2	2	1	1	1	1	1	1	5	69	"female"	1	1	6	3	1	3	0	5	0	"swe"	1	1.8	5	3	2	1	2
241	5	1	3	1	2	1	NA	5	NA	NA	5	5	5	NA	NA	NA	NA	NA	NA	NA	5	NA	5	5	5	5	5	5	5	2	2	4	4	4	4	1	1	2	2	1	1	2	1	1	4	4	2	1	1	1	5	38	"male"	1	1	3	6	1	7	0	1	0	"swe"	2.16666666666667	3.2	1	1	1	5	3
242	5	1	4	1	2	1	3	4	3	3	3	5	5	3	3	4	3	3	3	4	3	3	5	5	6	2	5	5	4	1	1	1	2	1	1	1	2	3	1	3	4	2	4	4	4	2	1	1	1	2	5	37	"female"	1	1	3	6	1	8	2	1	0	"swe"	1.83333333333333	1.2	1	1	1	3	4
243	2	1	5	3	4	1	5	5	5	5	NA	5	5	4	2	3	5	5	5	1	1	1	5	5	5	5	5	3	4	1	4	1	4	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	5	69	"female"	1	1	4	3	1	10	0	5	0	"swe"	1.66666666666667	2.2	5	3	2	1	5
244	2	1	5	365	7	6	5	4	5	5	5	5	5	4	5	NA	5	5	5	5	5	2	5	5	5	5	5	5	5	3	4	1	4	3	3	3	3	1	1	3	3	4	4	4	2	2	2	2	2	2	5	30	"female"	1	1	3	5	1	20	10	3	1	"swe"	2	3	4	3	2	5	5
245	5	1	5	14	1	1	4	4	4	4	4	5	5	4	4	5	2	NA	4	4	4	NA	5	5	4	5	5	5	5	2	4	2	4	4	4	1	2	1	1	1	1	1	1	1	2	4	2	2	1	1	5	44	"male"	1	1	3	5	1	15	15	2	1	"swe"	2	3.2	3	2	2	4	5
246	5	1	3	2	1	1	5	4	4	5	3	5	5	4	2	5	NA	2	5	5	4	2	5	5	6	5	5	5	5	4	5	2	5	4	1	1	1	1	1	4	4	2	4	4	4	5	4	4	1	2	5	70	"female"	1	1	8	5	1	4	0	3	0	"swe"	3.33333333333333	4	3	2	2	4	3
247	11	17	1	365	7	35	2	4	2	4	4	5	5	5	5	4	2	4	4	4	5	5	5	5	5	5	5	5	5	5	5	5	5	3	5	1	1	1	2	2	1	2	3	1	5	5	4	5	5	5	5	21	"female"	12	24	8	3	1	2	0	0	0	"int"	4.83333333333333	4.6	0	1	1	5	1
248	5	1	5	30	1	1	5	4	2	4	3	2	5	5	NA	1	4	4	2	5	5	4	5	5	6	5	5	5	5	2	5	5	5	4	1	3	1	1	1	2	4	1	1	1	5	4	4	5	5	5	5	79	"female"	1	1	4	4	1	13	0	1	0	"swe"	4.66666666666667	4.2	1	1	1	5	5
249	9	1	5	5	4	1	4	4	4	4	3	4	4	4	3	3	3	3	3	4	4	3	4	3	6	4	4	4	4	3	3	2	2	3	4	2	3	2	1	4	4	2	2	4	2	4	2	4	2	4	4	24	"female"	1	1	4	3	1	2	20	1	0	"swe"	3	2.6	1	1	1	4	5
250	5	1	5	1	2	1	2	2	2	4	2	4	4	4	2	2	NA	1	5	NA	2	2	5	5	5	5	5	5	5	2	2	2	2	1	1	1	1	1	2	4	1	1	1	5	1	4	4	5	1	5	4	49	"male"	1	1	8	3	1	2	0	1	0	"swe"	3.33333333333333	1.8	1	1	1	2	5
251	11	17	1	365	7	35	5	2	4	4	2	4	5	4	5	2	3	3	4	4	5	5	5	4	4	4	5	5	5	4	2	5	3	3	4	4	2	4	2	2	2	2	2	2	4	4	2	4	2	4	5	21	"female"	8	1	2	5	1	2	0	2	0	"int"	3.33333333333333	3.4	2	2	2	5	1
252	9	1	4	7	4	1	5	4	5	5	4	5	5	5	5	3	3	4	4	4	5	3	5	5	5	5	5	5	5	4	4	2	2	3	3	1	2	2	2	2	2	2	2	2	3	4	4	4	3	4	5	19	"female"	1	1	5	5	1	5	0	0	0	"swe"	3.66666666666667	3	0	1	1	5	4
253	5	1	5	1	2	1	NA	2	2	5	5	5	5	5	5	5	NA	2	5	5	5	4	5	5	5	5	5	5	5	5	5	4	5	5	5	1	1	1	2	2	2	2	2	2	5	5	5	2	1	5	2	30	"female"	1	1	8	3	1	1	0	1	0	"swe"	3.83333333333333	4.8	1	1	1	5	5
254	5	1	3	4	1	1	4	4	4	5	2	4	5	5	3	3	NA	2	5	4	4	2	5	5	5	5	5	5	5	4	4	4	4	5	5	1	1	1	2	4	2	1	3	3	1	2	2	2	1	2	5	26	"female"	1	1	8	3	1	12	0	2	0	"swe"	1.66666666666667	4.2	2	2	2	4	3
255	2	1	1	9	5	1	5	5	5	4	NA	5	5	5	4	4	NA	NA	5	5	5	4	5	5	5	5	5	4	5	4	4	2	4	4	4	2	2	2	2	2	2	2	3	3	2	4	2	2	2	4	5	39	"female"	7	1	7	4	1	5	0	2	0	"int"	2.66666666666667	3.6	2	2	2	5	1
256	5	1	5	18	4	1	5	5	5	5	5	5	5	NA	NA	NA	NA	NA	5	5	5	NA	5	5	5	5	6	6	5	1	1	1	1	1	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	39	"male"	1	1	8	3	1	20	70	2	5	"swe"	1	1	7	3	2	5	5
257	5	1	5	1	2	1	NA	2	4	4	2	5	5	4	5	2	1	5	4	4	4	2	5	5	5	5	5	5	5	4	4	3	4	5	5	1	1	1	1	2	2	1	3	1	4	4	4	4	2	4	5	18	"female"	1	1	7	3	1	2	0	0	0	"swe"	3.66666666666667	4	0	1	1	4	5
258	5	1	3	7	1	1	5	1	1	5	2	5	5	5	5	NA	1	5	5	5	5	2	5	5	6	5	5	5	5	1	1	1	5	5	5	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	5	43	"male"	1	1	8	3	1	2	2	1	0	"swe"	1.16666666666667	2.6	1	1	1	5	3
259	5	1	5	1	7	11	NA	2	2	4	NA	5	5	NA	NA	NA	NA	4	4	5	5	NA	5	5	2	5	5	5	2	2	2	2	4	5	2	1	4	2	2	5	4	2	4	4	2	4	2	2	2	2	5	67	"female"	1	1	4	6	1	4	0	3	0	"swe"	2.33333333333333	3	3	2	2	5	5
260	5	1	5	1	2	1	5	5	3	5	3	5	5	5	NA	NA	NA	NA	2	2	5	3	5	5	6	6	5	3	3	1	4	1	1	1	1	1	1	1	1	1	1	2	4	1	1	2	1	1	1	1	5	57	"female"	1	1	8	5	1	25	12	3	0	"swe"	1.16666666666667	1.6	3	2	2	5	5
261	5	1	4	5	1	1	4	5	5	5	5	5	5	5	5	3	NA	5	5	5	4	2	5	5	6	5	5	5	5	5	5	1	4	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	49	"male"	1	1	8	5	1	3	52	1	1	"swe"	1	4	2	2	2	4	4
262	5	1	5	1	4	1	NA	4	4	2	4	5	4	4	4	5	NA	2	4	4	2	1	5	5	6	2	3	3	3	1	1	1	5	2	5	1	5	1	1	4	4	1	1	1	1	1	1	1	1	1	5	41	"female"	1	1	7	4	1	2	0	0	0	"swe"	1	2	0	1	1	2	5
263	5	1	5	1	2	1	5	2	1	5	5	5	5	1	4	5	2	1	5	5	5	4	1	1	1	1	1	5	2	1	1	1	5	5	3	1	1	1	2	3	3	3	3	3	1	5	5	1	1	5	5	18	"male"	1	1	7	5	1	50	0	1	0	"swe"	3	2.6	1	1	1	5	5
264	5	1	5	7	1	1	5	2	1	5	5	5	5	5	5	5	1	1	5	5	5	5	5	5	6	5	5	5	5	4	1	5	1	4	5	1	1	1	1	1	1	1	1	4	1	1	1	1	1	1	4	22	"male"	1	1	8	3	1	52	0	1	0	"swe"	1	3	1	1	1	5	5
